ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60644,15,04/05/2020,04/11/2020,119,298,249,624.6,244,642,511,1345.6,0.5,0.5,3,10,6.3,21.0,47712,60644-15,POINT (-87.756863 41.881113)
60644,16,04/12/2020,04/18/2020,80,378,168,792.3,270,912,566,1911.5,0.3,0.4,6,16,12.6,33.5,47712,60644-16,POINT (-87.756863 41.881113)
60643,41,10/04/2020,10/10/2020,45,1283,90,2572.7,422,13642,846,27355.1,0.1,0.1,1,77,2.0,154.4,49870,60643-41,POINT (-87.662381 41.700445)
60644,17,04/19/2020,04/25/2020,224,602,470,1261.7,520,1432,1090,3001.3,0.4,0.4,13,29,27.2,60.8,47712,60644-17,POINT (-87.756863 41.881113)
60657,12,03/15/2020,03/21/2020,30,45,43,64.2,137,179,196,255.5,0.2,0.3,0,0,0.0,0.0,70052,60657-12,POINT (-87.658216 41.939715)
60644,32,08/02/2020,08/08/2020,29,1469,61,3078.9,389,8531,815,17880.2,0.1,0.2,0,92,0.0,192.8,47712,60644-32,POINT (-87.756863 41.881113)
60644,33,08/09/2020,08/15/2020,27,1496,57,3135.5,376,8907,788,18668.3,0.1,0.2,0,92,0.0,192.8,47712,60644-33,POINT (-87.756863 41.881113)
60644,18,04/26/2020,05/02/2020,151,753,316,1578.2,662,2094,1388,4388.8,0.2,0.4,16,45,33.5,94.3,47712,60644-18,POINT (-87.756863 41.881113)
60644,19,05/03/2020,05/09/2020,116,869,243,1821.3,647,2741,1356,5744.9,0.2,0.3,5,50,10.5,104.8,47712,60644-19,POINT (-87.756863 41.881113)
60644,20,05/10/2020,05/16/2020,106,975,222,2043.5,474,3215,994,6738.3,0.2,0.3,7,57,14.7,119.5,47712,60644-20,POINT (-87.756863 41.881113)
60644,21,05/17/2020,05/23/2020,120,1095,252,2295,598,3813,1253,7991.7,0.2,0.3,11,68,23.1,142.5,47712,60644-21,POINT (-87.756863 41.881113)
60644,22,05/24/2020,05/30/2020,127,1222,266,2561.2,647,4460,1356,9347.8,0.2,0.3,5,73,10.5,153.0,47712,60644-22,POINT (-87.756863 41.881113)
60659,12,03/15/2020,03/21/2020,20,21,49,51.1,57,63,139,153.4,0.4,0.3,0,0,0.0,0.0,41068,60659-12,POINT (-87.703266 41.990803)
60660,38,09/13/2020,09/19/2020,34,736,79,1702,356,8613,823,19918.1,0.1,0.1,0,41,0.0,94.8,43242,60660-38,POINT (-87.666362 41.991062)
60644,23,05/31/2020,06/06/2020,42,1264,88,2649.2,361,4821,757,10104.4,0.1,0.3,6,79,12.6,165.6,47712,60644-23,POINT (-87.756863 41.881113)
60660,39,09/20/2020,09/26/2020,32,768,74,1776.1,403,9016,932,20850.1,0.1,0.1,1,42,2.3,97.1,43242,60660-39,POINT (-87.666362 41.991062)
60660,40,09/27/2020,10/03/2020,23,791,53,1829.2,428,9444,990,21839.9,0.1,0.1,0,42,0.0,97.1,43242,60660-40,POINT (-87.666362 41.991062)
60660,41,10/04/2020,10/10/2020,17,808,39,1868.6,514,9958,1189,23028.5,0.0,0.1,0,42,0.0,97.1,43242,60660-41,POINT (-87.666362 41.991062)
60660,42,10/11/2020,10/17/2020,43,851,99,1968,509,10467,1177,24205.6,0.1,0.1,0,42,0.0,97.1,43242,60660-42,POINT (-87.666362 41.991062)
60661,29,07/12/2020,07/18/2020,4,70,40,705.2,169,1154,1703,11626,0.0,0.1,0,0,0.0,0.0,9926,60661-29,POINT (-87.644283 41.882786)
60661,30,07/19/2020,07/25/2020,20,90,202,906.7,170,1324,1713,13338.7,0.1,0.1,0,0,0.0,0.0,9926,60661-30,POINT (-87.644283 41.882786)
60661,31,07/26/2020,08/01/2020,10,100,101,1007.5,159,1483,1602,14940.6,0.1,0.1,0,0,0.0,0.0,9926,60661-31,POINT (-87.644283 41.882786)
60661,32,08/02/2020,08/08/2020,6,106,60,1067.9,131,1614,1320,16260.3,0.0,0.1,0,0,0.0,0.0,9926,60661-32,POINT (-87.644283 41.882786)
60661,33,08/09/2020,08/15/2020,5,111,50,1118.3,150,1764,1511,17771.5,0.0,0.1,0,0,0.0,0.0,9926,60661-33,POINT (-87.644283 41.882786)
60661,34,08/16/2020,08/22/2020,4,115,40,1158.6,154,1918,1552,19323,0.0,0.1,0,0,0.0,0.0,9926,60661-34,POINT (-87.644283 41.882786)
60661,35,08/23/2020,08/29/2020,5,120,50,1208.9,145,2063,1461,20783.8,0.0,0.1,0,0,0.0,0.0,9926,60661-35,POINT (-87.644283 41.882786)
60644,24,06/07/2020,06/13/2020,12,1276,25,2674.4,378,5199,792,10896.6,0.0,0.2,7,86,14.7,180.2,47712,60644-24,POINT (-87.756863 41.881113)
60644,25,06/14/2020,06/20/2020,22,1298,46,2720.5,385,5584,807,11703.6,0.1,0.2,2,88,4.2,184.4,47712,60644-25,POINT (-87.756863 41.881113)
60644,26,06/21/2020,06/27/2020,17,1315,36,2756.1,380,5964,796,12500,0.0,0.2,3,91,6.3,190.7,47712,60644-26,POINT (-87.756863 41.881113)
60644,27,06/28/2020,07/04/2020,24,1339,50,2806.4,410,6374,859,13359.3,0.1,0.2,0,91,0.0,190.7,47712,60644-27,POINT (-87.756863 41.881113)
60644,28,07/05/2020,07/11/2020,24,1363,50,2856.7,379,6753,794,14153.7,0.1,0.2,0,91,0.0,190.7,47712,60644-28,POINT (-87.756863 41.881113)
60644,29,07/12/2020,07/18/2020,33,1396,69,2925.9,453,7206,949,15103.1,0.1,0.2,1,92,2.1,192.8,47712,60644-29,POINT (-87.756863 41.881113)
60644,30,07/19/2020,07/25/2020,29,1425,61,2986.7,554,7760,1161,16264.3,0.1,0.2,0,92,0.0,192.8,47712,60644-30,POINT (-87.756863 41.881113)
60644,31,07/26/2020,08/01/2020,15,1440,31,3018.1,382,8142,801,17064.9,0.0,0.2,0,92,0.0,192.8,47712,60644-31,POINT (-87.756863 41.881113)
60661,36,08/30/2020,09/05/2020,5,125,50,1259.3,155,2218,1562,22345.4,0.0,0.1,0,0,0.0,0.0,9926,60661-36,POINT (-87.644283 41.882786)
60661,37,09/06/2020,09/12/2020,11,136,111,1370.1,125,2343,1259,23604.7,0.1,0.1,0,0,0.0,0.0,9926,60661-37,POINT (-87.644283 41.882786)
60601,38,09/13/2020,09/19/2020,8,203,54,1383.3,171,4062,1165,27679.7,0.0,0.0,0,5,0.0,34.1,14675,60601-38,POINT (-87.622844 41.886262)
60606,38,09/13/2020,09/19/2020,3,67,97,2160.6,66,1825,2128,58852,0.0,0.0,0,1,0.0,32.2,3101,60606-38,POINT (-87.63676 41.882634)
60611,38,09/13/2020,09/19/2020,24,434,74,1338.4,478,8608,1474,26546.6,0.0,0.0,0,4,0.0,12.3,32426,60611-38,POINT (-87.620291 41.894734)
60625,38,09/13/2020,09/19/2020,54,2151,68,2714.4,639,16346,806,20627.7,0.1,0.1,2,112,2.5,141.3,79243,60625-38,POINT (-87.701816 41.971155)
60626,38,09/13/2020,09/19/2020,18,1425,36,2865.5,387,12396,778,24926.6,0.0,0.1,0,118,0.0,237.3,49730,60626-38,POINT (-87.669834 42.009469)
60640,38,09/13/2020,09/19/2020,33,1253,47,1797.3,626,16237,898,23290.5,0.1,0.1,0,89,0.0,127.7,69715,60640-38,POINT (-87.662232 41.971888)
60644,34,08/16/2020,08/22/2020,20,1516,42,3177.4,339,9246,710,19378.8,0.1,0.2,0,92,0.0,192.8,47712,60644-34,POINT (-87.756863 41.881113)
60644,35,08/23/2020,08/29/2020,34,1550,71,3248.7,355,9601,744,20122.8,0.1,0.2,0,92,0.0,192.8,47712,60644-35,POINT (-87.756863 41.881113)
60644,36,08/30/2020,09/05/2020,19,1569,40,3288.5,296,9897,620,20743.2,0.1,0.2,0,92,0.0,192.8,47712,60644-36,POINT (-87.756863 41.881113)
60644,37,09/06/2020,09/12/2020,15,1584,31,3319.9,253,10150,530,21273.5,0.1,0.2,1,93,2.1,194.9,47712,60644-37,POINT (-87.756863 41.881113)
60644,38,09/13/2020,09/19/2020,27,1611,57,3376.5,318,10468,666,21940,0.1,0.2,0,93,0.0,194.9,47712,60644-38,POINT (-87.756863 41.881113)
60666,38,09/13/2020,09/19/2020,,,,,0,23,0,0,,,0,0,0.0,0.0,0,60666-38,POINT (-87.896371 41.979511)
60644,39,09/20/2020,09/26/2020,27,1638,57,3433.1,311,10779,652,22591.8,0.1,0.2,0,93,0.0,194.9,47712,60644-39,POINT (-87.756863 41.881113)
60644,40,09/27/2020,10/03/2020,25,1663,52,3485.5,317,11096,664,23256.2,0.1,0.2,0,93,0.0,194.9,47712,60644-40,POINT (-87.756863 41.881113)
60644,41,10/04/2020,10/10/2020,34,1697,71,3556.8,308,11404,646,23901.7,0.1,0.1,0,93,0.0,194.9,47712,60644-41,POINT (-87.756863 41.881113)
60661,38,09/13/2020,09/19/2020,10,146,101,1470.9,162,2505,1632,25236.8,0.1,0.1,0,0,0.0,0.0,9926,60661-38,POINT (-87.644283 41.882786)
60661,39,09/20/2020,09/26/2020,6,152,60,1531.3,142,2647,1431,26667.3,0.0,0.1,0,0,0.0,0.0,9926,60661-39,POINT (-87.644283 41.882786)
60661,40,09/27/2020,10/03/2020,9,161,91,1622,134,2781,1350,28017.3,0.1,0.1,0,0,0.0,0.0,9926,60661-40,POINT (-87.644283 41.882786)
60661,41,10/04/2020,10/10/2020,21,182,212,1833.6,172,2953,1733,29750.2,0.1,0.1,0,0,0.0,0.0,9926,60661-41,POINT (-87.644283 41.882786)
60645,14,03/29/2020,04/04/2020,106,237,222,496.5,235,570,492,1194.2,0.5,0.4,2,2,4.2,4.2,47732,60645-14,POINT (-87.695049 42.008927)
60615,38,09/13/2020,09/19/2020,17,630,41,1515.8,386,9668,929,23261.1,0.0,0.1,0,16,0.0,38.5,41563,60615-38,POINT (-87.602725 41.801993)
60621,38,09/13/2020,09/19/2020,13,756,45,2603.1,231,5714,795,19675,0.1,0.1,0,52,0.0,179.1,29042,60621-38,POINT (-87.638812 41.776931)
60645,29,07/12/2020,07/18/2020,20,1177,42,2465.9,466,6235,976,13062.5,0.0,0.2,0,68,0.0,142.5,47732,60645-29,POINT (-87.695049 42.008927)
60645,30,07/19/2020,07/25/2020,15,1192,31,2497.3,415,6650,869,13932,0.0,0.2,0,68,0.0,142.5,47732,60645-30,POINT (-87.695049 42.008927)
60661,42,10/11/2020,10/17/2020,24,206,242,2075.4,170,3123,1713,31462.8,0.1,0.1,0,0,0.0,0.0,9926,60661-42,POINT (-87.644283 41.882786)
60645,15,04/05/2020,04/11/2020,114,351,239,735.4,254,824,532,1726.3,0.4,0.4,6,8,12.6,16.8,47732,60645-15,POINT (-87.695049 42.008927)
60707,15,04/05/2020,04/11/2020,17,47,40,109.3,76,195,177,453.3,0.2,0.2,0,1,0.0,2.3,43019,60707-15,POINT (-87.808283 41.921777)
60707,16,04/12/2020,04/18/2020,27,74,63,172,117,312,272,725.3,0.2,0.2,1,2,2.3,4.6,43019,60707-16,POINT (-87.808283 41.921777)
60707,17,04/19/2020,04/25/2020,51,125,119,290.6,167,479,388,1113.5,0.3,0.3,1,3,2.3,7.0,43019,60707-17,POINT (-87.808283 41.921777)
60645,16,04/12/2020,04/18/2020,138,489,289,1024.5,328,1152,687,2413.5,0.4,0.4,8,16,16.8,33.5,47732,60645-16,POINT (-87.695049 42.008927)
60645,17,04/19/2020,04/25/2020,112,601,235,1259.1,296,1448,620,3033.6,0.4,0.4,12,28,25.1,58.7,47732,60645-17,POINT (-87.695049 42.008927)
60645,18,04/26/2020,05/02/2020,115,716,241,1500,442,1890,926,3959.6,0.3,0.4,9,37,18.9,77.5,47732,60645-18,POINT (-87.695049 42.008927)
60645,19,05/03/2020,05/09/2020,80,796,168,1667.6,361,2251,756,4715.9,0.2,0.4,6,43,12.6,90.1,47732,60645-19,POINT (-87.695049 42.008927)
60645,20,05/10/2020,05/16/2020,128,924,268,1935.8,494,2745,1035,5750.9,0.3,0.3,10,53,21.0,111.0,47732,60645-20,POINT (-87.695049 42.008927)
60645,21,05/17/2020,05/23/2020,61,985,128,2063.6,354,3099,742,6492.5,0.2,0.3,6,59,12.6,123.6,47732,60645-21,POINT (-87.695049 42.008927)
60645,22,05/24/2020,05/30/2020,42,1027,88,2151.6,297,3396,622,7114.7,0.1,0.3,4,63,8.4,132.0,47732,60645-22,POINT (-87.695049 42.008927)
60707,19,05/03/2020,05/09/2020,62,257,144,597.4,280,941,651,2187.4,0.2,0.3,5,9,11.6,20.9,43019,60707-19,POINT (-87.808283 41.921777)
60707,20,05/10/2020,05/16/2020,41,298,95,692.7,191,1132,444,2631.4,0.2,0.3,0,9,0.0,20.9,43019,60707-20,POINT (-87.808283 41.921777)
60707,21,05/17/2020,05/23/2020,37,335,86,778.7,199,1331,463,3094,0.2,0.3,2,11,4.6,25.6,43019,60707-21,POINT (-87.808283 41.921777)
60645,23,05/31/2020,06/06/2020,28,1055,59,2210.3,302,3698,633,7747.4,0.1,0.3,2,65,4.2,136.2,47732,60645-23,POINT (-87.695049 42.008927)
60645,24,06/07/2020,06/13/2020,39,1094,82,2292,384,4082,804,8551.9,0.1,0.3,0,65,0.0,136.2,47732,60645-24,POINT (-87.695049 42.008927)
60645,25,06/14/2020,06/20/2020,20,1114,42,2333.9,347,4429,727,9278.9,0.1,0.3,1,66,2.1,138.3,47732,60645-25,POINT (-87.695049 42.008927)
60645,26,06/21/2020,06/27/2020,20,1134,42,2375.8,504,4933,1056,10334.8,0.0,0.2,1,67,2.1,140.4,47732,60645-26,POINT (-87.695049 42.008927)
60645,27,06/28/2020,07/04/2020,13,1147,27,2403,416,5349,872,11206.3,0.0,0.2,1,68,2.1,142.5,47732,60645-27,POINT (-87.695049 42.008927)
60645,28,07/05/2020,07/11/2020,10,1157,21,2424,420,5769,880,12086.2,0.0,0.2,0,68,0.0,142.5,47732,60645-28,POINT (-87.695049 42.008927)
60707,22,05/24/2020,05/30/2020,15,350,35,813.6,169,1500,393,3486.8,0.1,0.2,1,12,2.3,27.9,43019,60707-22,POINT (-87.808283 41.921777)
60666,25,06/14/2020,06/20/2020,,,,,0,4,0,0,,,0,0,0.0,0.0,0,60666-25,POINT (-87.896371 41.979511)
60707,23,05/31/2020,06/06/2020,16,366,37,850.8,133,1633,309,3796,0.1,0.2,0,12,0.0,27.9,43019,60707-23,POINT (-87.808283 41.921777)
60707,24,06/07/2020,06/13/2020,14,380,32,883.3,130,1763,302,4098.2,0.1,0.2,0,12,0.0,27.9,43019,60707-24,POINT (-87.808283 41.921777)
60666,24,06/07/2020,06/13/2020,,,,,1,4,0,0,,,0,0,0.0,0.0,0,60666-24,POINT (-87.896371 41.979511)
60603,38,09/13/2020,09/19/2020,0,13,0,1107.3,10,302,852,25724,0.0,0.0,0,0,0.0,0.0,1174,60603-38,POINT (-87.625473 41.880112)
60602,38,09/13/2020,09/19/2020,1,21,80,1688.1,27,431,2170,34646.3,0.0,0.0,0,0,0.0,0.0,1244,60602-38,POINT (-87.628309 41.883136)
60607,38,09/13/2020,09/19/2020,22,698,74,2358.8,383,7669,1294,25916.7,0.1,0.1,0,4,0.0,13.5,29591,60607-38,POINT (-87.652727 41.876104)
60608,38,09/13/2020,09/19/2020,74,2629,93,3319.2,714,17665,902,22302.9,0.1,0.1,0,78,0.0,98.5,79205,60608-38,POINT (-87.670366 41.849879)
60636,38,09/13/2020,09/19/2020,22,1076,68,3341.3,172,6552,534,20345.9,0.1,0.2,0,56,0.0,173.9,32203,60636-38,POINT (-87.668597 41.77599)
60645,31,07/26/2020,08/01/2020,20,1212,42,2539.2,487,7137,1020,14952.2,0.0,0.2,0,68,0.0,142.5,47732,60645-31,POINT (-87.695049 42.008927)
60645,32,08/02/2020,08/08/2020,22,1234,46,2585.3,383,7520,802,15754.6,0.1,0.2,0,68,0.0,142.5,47732,60645-32,POINT (-87.695049 42.008927)
60645,33,08/09/2020,08/15/2020,20,1254,42,2627.2,579,8099,1213,16967.7,0.0,0.2,0,68,0.0,142.5,47732,60645-33,POINT (-87.695049 42.008927)
60645,34,08/16/2020,08/22/2020,40,1294,84,2711,528,8627,1106,18073.8,0.1,0.2,0,68,0.0,142.5,47732,60645-34,POINT (-87.695049 42.008927)
60645,35,08/23/2020,08/29/2020,47,1341,98,2809.4,405,9032,848,18922.3,0.1,0.1,1,69,2.1,144.6,47732,60645-35,POINT (-87.695049 42.008927)
60645,36,08/30/2020,09/05/2020,31,1372,65,2874.4,356,9388,746,19668.1,0.1,0.1,0,69,0.0,144.6,47732,60645-36,POINT (-87.695049 42.008927)
60645,37,09/06/2020,09/12/2020,25,1397,52,2926.8,393,9781,823,20491.5,0.1,0.1,0,69,0.0,144.6,47732,60645-37,POINT (-87.695049 42.008927)
60645,38,09/13/2020,09/19/2020,21,1418,44,2970.8,377,10158,790,21281.3,0.1,0.1,0,69,0.0,144.6,47732,60645-38,POINT (-87.695049 42.008927)
60645,39,09/20/2020,09/26/2020,34,1452,71,3042,397,10555,832,22113,0.1,0.1,0,69,0.0,144.6,47732,60645-39,POINT (-87.695049 42.008927)
60645,40,09/27/2020,10/03/2020,37,1489,78,3119.5,385,10940,807,22919.6,0.1,0.1,0,69,0.0,144.6,47732,60645-40,POINT (-87.695049 42.008927)
60646,15,04/05/2020,04/11/2020,20,62,72,221.5,130,390,464,1393.5,0.2,0.2,1,3,3.6,10.7,27987,60646-15,POINT (-87.761826 41.993931)
60646,16,04/12/2020,04/18/2020,20,82,72,293,132,522,472,1865.2,0.2,0.2,0,3,0.0,10.7,27987,60646-16,POINT (-87.761826 41.993931)
60646,17,04/19/2020,04/25/2020,106,188,379,671.7,311,833,1111,2976.4,0.3,0.2,2,5,7.1,17.9,27987,60646-17,POINT (-87.761826 41.993931)
60604,38,09/13/2020,09/19/2020,0,31,0,3964.2,14,326,1790,41688,0.0,0.1,0,0,0.0,0.0,782,60604-38,POINT (-87.629029 41.878153)
60646,19,05/03/2020,05/09/2020,45,283,161,1011.2,196,1224,700,4373.5,0.2,0.2,14,23,50.0,82.2,27987,60646-19,POINT (-87.761826 41.993931)
60646,20,05/10/2020,05/16/2020,34,317,122,1132.7,209,1433,747,5120.2,0.2,0.2,7,30,25.0,107.2,27987,60646-20,POINT (-87.761826 41.993931)
60646,21,05/17/2020,05/23/2020,31,348,111,1243.4,205,1638,732,5852.7,0.2,0.2,3,33,10.7,117.9,27987,60646-21,POINT (-87.761826 41.993931)
60666,36,08/30/2020,09/05/2020,,,,,0,23,0,0,,,0,0,0.0,0.0,0,60666-36,POINT (-87.896371 41.979511)
60605,38,09/13/2020,09/19/2020,15,380,54,1380.9,275,6839,999,24851.9,0.1,0.1,0,2,0.0,7.3,27519,60605-38,POINT (-87.623449 41.867824)
60606,36,08/30/2020,09/05/2020,2,63,64,2031.6,84,1675,2709,54014.8,0.0,0.0,0,1,0.0,32.2,3101,60606-36,POINT (-87.63676 41.882634)
60609,38,09/13/2020,09/19/2020,49,2519,80,4096.3,540,13207,878,21476.5,0.1,0.2,0,81,0.0,131.7,61495,60609-38,POINT (-87.653382 41.812017)
60612,38,09/13/2020,09/19/2020,22,976,64,2844.6,345,8560,1006,24948.3,0.1,0.1,0,31,0.0,90.4,34311,60612-38,POINT (-87.687011 41.88004)
60646,18,04/26/2020,05/02/2020,50,238,179,850.4,195,1028,697,3673.1,0.3,0.2,4,9,14.3,32.2,27987,60646-18,POINT (-87.761826 41.993931)
60646,22,05/24/2020,05/30/2020,19,367,68,1311.3,186,1824,665,6517.3,0.1,0.2,2,35,7.1,125.1,27987,60646-22,POINT (-87.761826 41.993931)
60646,23,05/31/2020,06/06/2020,6,373,21,1332.8,162,1986,579,7096.2,0.0,0.2,3,38,10.7,135.8,27987,60646-23,POINT (-87.761826 41.993931)
60707,25,06/14/2020,06/20/2020,7,387,16,899.6,137,1900,318,4416.7,0.1,0.2,0,12,0.0,27.9,43019,60707-25,POINT (-87.808283 41.921777)
60707,26,06/21/2020,06/27/2020,9,396,21,920.5,176,2076,409,4825.8,0.1,0.2,0,12,0.0,27.9,43019,60707-26,POINT (-87.808283 41.921777)
60707,27,06/28/2020,07/04/2020,7,403,16,936.8,151,2227,351,5176.8,0.0,0.2,0,12,0.0,27.9,43019,60707-27,POINT (-87.808283 41.921777)
60707,29,07/12/2020,07/18/2020,10,427,23,992.6,241,2664,560,6192.6,0.0,0.2,0,12,0.0,27.9,43019,60707-29,POINT (-87.808283 41.921777)
60707,30,07/19/2020,07/25/2020,8,435,19,1011.2,202,2866,470,6662.2,0.0,0.2,0,12,0.0,27.9,43019,60707-30,POINT (-87.808283 41.921777)
60707,31,07/26/2020,08/01/2020,18,453,42,1053,181,3047,421,7082.9,0.1,0.1,0,12,0.0,27.9,43019,60707-31,POINT (-87.808283 41.921777)
60707,32,08/02/2020,08/08/2020,19,472,44,1097.2,130,3177,302,7385.1,0.1,0.1,0,12,0.0,27.9,43019,60707-32,POINT (-87.808283 41.921777)
60707,33,08/09/2020,08/15/2020,28,500,65,1162.3,,3205,,7450.2,,0.2,0,12,0.0,27.9,43019,60707-33,POINT (-87.808283 41.921777)
60707,34,08/16/2020,08/22/2020,14,514,32,1194.8,,3219,,7482.7,,0.2,0,12,0.0,27.9,43019,60707-34,POINT (-87.808283 41.921777)
60707,35,08/23/2020,08/29/2020,19,533,44,1239,,3238,,7526.9,,0.2,0,12,0.0,27.9,43019,60707-35,POINT (-87.808283 41.921777)
60707,36,08/30/2020,09/05/2020,10,543,23,1262.2,,3248,,7550.2,,0.2,0,12,0.0,27.9,43019,60707-36,POINT (-87.808283 41.921777)
60707,37,09/06/2020,09/12/2020,18,561,42,1304.1,,3266,,7592,,0.2,0,12,0.0,27.9,43019,60707-37,POINT (-87.808283 41.921777)
60707,38,09/13/2020,09/19/2020,14,575,32,1336.6,,3280,,7624.5,,0.2,0,12,0.0,27.9,43019,60707-38,POINT (-87.808283 41.921777)
60707,39,09/20/2020,09/26/2020,10,585,23,1359.9,,3290,,7647.8,,0.2,0,12,0.0,27.9,43019,60707-39,POINT (-87.808283 41.921777)
60707,40,09/27/2020,10/03/2020,24,609,56,1415.7,,3314,,7703.6,,0.2,1,13,2.3,30.2,43019,60707-40,POINT (-87.808283 41.921777)
60707,41,10/04/2020,10/10/2020,26,635,60,1476.1,,3340,,7764,,0.2,0,13,0.0,30.2,43019,60707-41,POINT (-87.808283 41.921777)
60707,42,10/11/2020,10/17/2020,45,680,105,1580.7,,3385,,7868.6,,0.2,0,13,0.0,30.2,43019,60707-42,POINT (-87.808283 41.921777)
60603,36,08/30/2020,09/05/2020,0,11,0,937,20,279,1704,23764.9,0.0,0.0,0,0,0.0,0.0,1174,60603-36,POINT (-87.625473 41.880112)
60604,36,08/30/2020,09/05/2020,1,31,128,3964.2,18,298,2302,38107.4,0.1,0.1,0,0,0.0,0.0,782,60604-36,POINT (-87.629029 41.878153)
60646,37,09/06/2020,09/12/2020,19,562,68,2008.1,220,5933,786,21199.1,0.1,0.1,0,43,0.0,153.6,27987,60646-37,POINT (-87.761826 41.993931)
60646,38,09/13/2020,09/19/2020,9,571,32,2040.2,209,6142,747,21945.9,0.0,0.1,1,44,3.6,157.2,27987,60646-38,POINT (-87.761826 41.993931)
60646,39,09/20/2020,09/26/2020,21,592,75,2115.3,266,6408,950,22896.3,0.1,0.1,0,44,0.0,157.2,27987,60646-39,POINT (-87.761826 41.993931)
60646,40,09/27/2020,10/03/2020,20,612,72,2186.7,317,6725,1133,24029,0.1,0.1,0,44,0.0,157.2,27987,60646-40,POINT (-87.761826 41.993931)
60646,41,10/04/2020,10/10/2020,23,635,82,2268.9,326,7051,1165,25193.8,0.1,0.1,0,44,0.0,157.2,27987,60646-41,POINT (-87.761826 41.993931)
60647,13,03/22/2020,03/28/2020,27,48,31,54.9,163,292,186,333.7,0.2,0.2,0,0,0.0,0.0,87509,60647-13,POINT (-87.701101 41.921058)
60647,14,03/29/2020,04/04/2020,41,89,47,101.7,168,460,192,525.7,0.2,0.2,1,1,1.1,1.1,87509,60647-14,POINT (-87.701101 41.921058)
60647,15,04/05/2020,04/11/2020,69,158,79,180.6,230,690,263,788.5,0.3,0.2,0,1,0.0,1.1,87509,60647-15,POINT (-87.701101 41.921058)
60647,16,04/12/2020,04/18/2020,123,281,141,321.1,364,1054,416,1204.4,0.3,0.3,6,7,6.9,8.0,87509,60647-16,POINT (-87.701101 41.921058)
60647,17,04/19/2020,04/25/2020,221,502,252,573.7,554,1608,633,1837.5,0.4,0.3,10,17,11.4,19.4,87509,60647-17,POINT (-87.701101 41.921058)
60647,18,04/26/2020,05/02/2020,202,704,231,804.5,597,2205,682,2519.7,0.3,0.3,12,29,13.7,33.1,87509,60647-18,POINT (-87.701101 41.921058)
60647,19,05/03/2020,05/09/2020,186,890,212,1017,669,2874,764,3284.2,0.3,0.3,16,45,18.3,51.4,87509,60647-19,POINT (-87.701101 41.921058)
60647,20,05/10/2020,05/16/2020,185,1075,211,1228.4,703,3577,803,4087.6,0.3,0.3,11,56,12.6,64.0,87509,60647-20,POINT (-87.701101 41.921058)
60647,21,05/17/2020,05/23/2020,134,1209,153,1381.6,743,4320,849,4936.6,0.2,0.3,13,69,14.9,78.8,87509,60647-21,POINT (-87.701101 41.921058)
60647,22,05/24/2020,05/30/2020,89,1298,102,1483.3,625,4945,714,5650.8,0.1,0.3,6,75,6.9,85.7,87509,60647-22,POINT (-87.701101 41.921058)
Unknown,12,03/15/2020,03/21/2020,,,,,303,526,0,0,,,0,0,0.0,0.0,0,Unknown-12,
Unknown,13,03/22/2020,03/28/2020,,,,,449,975,0,0,,,0,0,0.0,0.0,0,Unknown-13,
60605,36,08/30/2020,09/05/2020,21,355,76,1290,287,6268,1043,22777,0.1,0.1,0,2,0.0,7.3,27519,60605-36,POINT (-87.623449 41.867824)
60609,36,08/30/2020,09/05/2020,57,2421,93,3936.9,431,12199,701,19837.4,0.1,0.2,0,79,0.0,128.5,61495,60609-36,POINT (-87.653382 41.812017)
60616,36,08/30/2020,09/05/2020,31,763,57,1400.9,463,9950,850,18268.9,0.1,0.1,1,39,1.8,71.6,54464,60616-36,POINT (-87.629531 41.844869)
60620,36,08/30/2020,09/05/2020,36,1628,53,2390.7,417,13075,612,19200.8,0.1,0.1,1,76,1.5,111.6,68096,60620-36,POINT (-87.651656 41.740873)
60624,36,08/30/2020,09/05/2020,31,1174,86,3246.9,322,7108,890,19658.2,0.1,0.2,0,29,0.0,80.2,36158,60624-36,POINT (-87.722735 41.879417)
60628,36,08/30/2020,09/05/2020,49,1625,73,2435.4,466,12685,698,19011.2,0.1,0.1,0,114,0.0,170.9,66724,60628-36,POINT (-87.621537 41.694192)
60632,36,08/30/2020,09/05/2020,119,4291,131,4713.4,786,17202,863,18895.2,0.2,0.2,1,99,1.1,108.7,91039,60632-36,POINT (-87.711251 41.810038)
60639,36,08/30/2020,09/05/2020,92,4484,102,4953.8,733,20540,810,22691.9,0.1,0.2,0,120,0.0,132.6,90517,60639-36,POINT (-87.75531 41.920609)
60643,36,08/30/2020,09/05/2020,28,1138,56,2281.9,420,11628,842,23316.6,0.1,0.1,2,73,4.0,146.4,49870,60643-36,POINT (-87.662381 41.700445)
60646,36,08/30/2020,09/05/2020,27,543,96,1940.2,281,5713,1004,20413,0.1,0.1,0,43,0.0,153.6,27987,60646-36,POINT (-87.761826 41.993931)
